Source,Target
 خودكشى, قوه_قضاييه
شهرداری_تهران, شورای_پنجم
شهرداری_تهران, شهردار
شهرداری_تهران, پاستور
پارک_پردیسان, سلامت
پارک_پردیسان, محیط
پارک_پردیسان, اکو_پارک
اورژانس_هوايى, هلكوپتر
اورژانس_هوايى, بوستان_ولايت
اورژانس_هوايى, براى_تهران
جشن_سده, زرتشتى
جشن_سده, سده
 زرتشتى, سده
برف, كودكى
برف, تهران
 كودكى, تهران
شوراى_پنجم, تهران
شوراى_پنجم, محمد_مصدق
شوراى_پنجم, كميته_نامگذارى
شهردارى_تهران, شفافيت
شهردارى_تهران, شورا
شهردارى_تهران, مردم
آمبولانس_هاى_هوايى, اورژانس
آمبولانس_هاى_هوايى, تهران
آمبولانس_هاى_هوايى, شورا
تهران, شادمانى
تهران, فردوسى
تهران, براى_تهران
شهردارى, رفع_تبعيض
شهردارى, ويژه_خوارى
شهردارى, عدالت
صالحى_اميرى, براى_تهران
صالحى_اميرى, براى_ايران
 براى_تهران, براى_ايران
هواى_پاك, آب_سالم
هواى_پاك, جامعه
هواى_پاك, حقوق
مؤسسه_خيريه, مداحى
مؤسسه_خيريه, شهردارى_تهران
مؤسسه_خيريه, براى_تهران
كودك_آزارى, تبريز
كودك_آزارى, شبكه_سراسرى_سيما
كودك_آزارى, نفتكش_سانچى
شهيد_غواص, كربلاى٤
شهيد_غواص, شهداى_سازندگى
شهيد_غواص, شهيد_آتشنشان
سلامت_جسمى, سلامت_روانى
سلامت_جسمى, سلامت_اجتماعى
سلامت_جسمى, سلامت_اقتصادى
فيلترينگ, فضاى_مجازى
فيلترينگ, زبان_انگليسى
 فضاى_مجازى, زبان_انگليسى
فیلترینگ, تلگرام
فیلترینگ, کودکان
فیلترینگ, نوجوانان
دانشجويان_زندانى, شهروندان
دانشجويان_زندانى, آزادى_بيان
 شهروندان, آزادى_بيان
فتنه, اغتشاشگر
فتنه, معترضین
فتنه, مردم
اعمال, دولتى
اعمال, خصوصى
اعمال, قربانى_خشونت
رعنا, اسیدپاشی
رعنا, زنانى
رعنا, حقوق_زنان
زلزله, اقتصاد_مقاومتى
زلزله, مديريت_بحران
زلزله, بازسازى
اخلاق, زلزله_کرمانشاه
اخلاق, پیمانکار
اخلاق, ناظر
شوراى_شهر, براى
شوراى_شهر, شوراى_شهر
 براى, شوراى_شهر
تنفس, هوای
تنفس, دوچرخه
تنفس, پیاده
روحانی, شورا
روحانی, رئیس_جمهور
 شورا, رئیس_جمهور
طرح_تحول_سلامت, بیمه
طرح_تحول_سلامت, مدیریتی
طرح_تحول_سلامت, منتقدان
شهرداری_تهران, برای_تهران
شهرداری_تهران, املاک_نجومی
 برای_تهران, املاک_نجومی
persiangulf, jcpoa
persiangulf, iran
persiangulf, trump
تهران, طبیعت
تهران, پارک_پردیسان
تهران, برای_تهران
طبیعت, گردشگری
طبیعت, اشتغالزایی
طبیعت, روستا
خیابان_سی_تیر, گردشگران
خیابان_سی_تیر, نظارت
 گردشگران, نظارت
عشق, سالمندان
عشق, شورای_شهر
 سالمندان, شورای_شهر
تبعیض_نژادی, مهاجرین
تبعیض_نژادی, افغان
 مهاجرین, افغان
پژوهش, شهر_تهران
پژوهش, برای_تهران
 شهر_تهران, برای_تهران
نفس, نرگس_آبیار
نفس, اسکار
نفس, آبیار
تيم_ملي_واليبال, هدف_گذاري
تيم_ملي_واليبال, جوانگرايي
تيم_ملي_واليبال, برای_تهران
زنان_عضو, شوراي_شهر
زنان_عضو, مشهد
زنان_عضو, فدراسیون_فوتبال
وزرا, شهردار
وزرا, شورا
وزرا, مردم
born, elective_cesarean_section
born, asthma
born, diabetes
خوزستان, تهران
خوزستان, شورا
 تهران, شورا
violence, myanmar
violence, nobel_peace_prize
violence, burma
حسن, شهید_حسن_جنگجو
حسن, مادران_منتظر
 شهید_حسن_جنگجو, مادران_منتظر
موزه, علی اکبرصنعتی
موزه, برای_تهران
 علی اکبرصنعتی, برای_تهران
دختران, استان_هرمزگان
دختران, واژگونی
 استان_هرمزگان, واژگونی
زنان, اقوام
زنان, مذاهب
زنان, روحانی
جنسیتی, معاون
جنسیتی, مدیران_زن
جنسیتی, معاون_وزیر_زن
وزارت_بهداشت, سلامت_زنان
وزارت_بهداشت, نظام_ارجاع
 سلامت_زنان, نظام_ارجاع
شورای_پنجم, شهردار
شورای_پنجم, شورای_شهر
شورای_پنجم, لیست_امید
انتخابات, شورای_شهر
انتخابات, لیست_امید
انتخابات, تهران
ناهید_خداکرمی, اصلاح طلبان
ناهید_خداکرمی, شورای_شهر
ناهید_خداکرمی, روحانی
ناهیدخداکرمی, لیست_امید
ناهیدخداکرمی, شورای_شهر
 لیست_امید, شورای_شهر
روز_کارگر, روز_جهانی_کارگر
روز_کارگر, روزکارگر
 روز_جهانی_کارگر, روزکارگر
شهرداری, شورای_شهر
شهرداری, گرمخانه
 شورای_شهر, گرمخانه
شهرداری_تهران, سمن ها
شهرداری_تهران, گودهای_پسماند
شهرداری_تهران, کودکان_زباله_گرد
حلبچه, کردستان
حلبچه, بمباران_شیمیایی
حلبچه, مردم
کرونا, کروناویروس
کرونا, ویروس_کرونا
کرونا, تهران
کرونا, کروناویروس
کرونا, ویروس_کرونا
کرونا, مسیح_دانشوری
كروناويروس, کرونا
كروناويروس, ویروس_کرونا
 کرونا, ویروس_کرونا
مسیح_دانشوری, كروناويروس
مسیح_دانشوری, کرونا
 كروناويروس, کرونا
كروناويروس, کرونا
كروناويروس, ویروس_کرونا
 کرونا, ویروس_کرونا
چرا_انجام_نشده, کروناویروس
چرا_انجام_نشده, کرونا
 کروناویروس, کرونا
چرا_انجام_نشده, کروناویروس
چرا_انجام_نشده, کرونا
چرا_انجام_نشده, ویروس_کرونا
چرا_انجام_نشده, کروناویروس
چرا_انجام_نشده, کرونا
چرا_انجام_نشده, ویروس_کرونا
كروناويروس, کرونا
كروناويروس, ویروس_کرونا
 کرونا, ویروس_کرونا
کرونا, کروناویروس
کرونا, ویروس_کرونا
کرونا, روزنوشت
كروناويروس, کرونا
كروناويروس, ویروس_کرونا
 کرونا, ویروس_کرونا
كروناويروس, کرونا
كروناويروس, ویروس_کرونا
 کرونا, ویروس_کرونا
کرونا, کروناویروس
کرونا, ویروس_کرونا
 کروناویروس, ویروس_کرونا
کرونا, ويروس_كرونا
کرونا, کورونا
 ويروس_كرونا, کورونا
روز_زن, زنان
روز_زن, شورا
روز_زن, شورای_پنجم
آذربایجان_تسلیت, هم میهن
آذربایجان_تسلیت, زمین لرزه
آذربایجان_تسلیت, ایران
کنشگری, محله
کنشگری, تهران
کنشگری, مدیریت_شهری
شهر, مردم
شهر, شورا
 مردم, شورا
رای, فرهنگی
رای, هنری
رای, هویت
تهران, اجتماعی
تهران, محیط_ زیستی
 اجتماعی, محیط_ زیستی
گذر_صنایع_دستی, نجات_ اللهی
گذر_صنایع_دستی, ویلا
گذر_صنایع_دستی, پیاده_ راه
اصفهان, شیراز
اصفهان, کرمانشاه
 شیراز, کرمانشاه
فناوری , اپلیکیشن 
فناوری , پسماند
 اپلیکیشن , پسماند
تفکیک_از_مبدا, فرهنگ
تفکیک_از_مبدا, شهرداری
تفکیک_از_مبدا, اطلاع _رسانی
پسماند, زیباسازی
پسماند, همشهری
 زیباسازی, همشهری
روز_آگاهی_از_آزار_خودشیفتگی, خودشیفتگی
روز_آگاهی_از_آزار_خودشیفتگی, نارسیسیسم
روز_آگاهی_از_آزار_خودشیفتگی, خشونت های_خانگی
انتظار, روشنا
انتظار, ۱۵شعبان
 روشنا, ۱۵شعبان
ارتش, روز_ملی
ارتش, ۲۹فروردین
 روز_ملی, ۲۹فروردین
فروغ_فرخزاد, فریدون_مشیری
فروغ_فرخزاد, محمدعلی_سپانلو
فروغ_فرخزاد, سیدکریم_امیری_فیروزکوهی
محمدقهرمانی, بیژن_ترقی
محمدقهرمانی, اسماعیل_شاهرودی
محمدقهرمانی, پروین_دولت_آبادی
یحیی_مافی, علی_معلم
یحیی_مافی, سیمین_دانشور
یحیی_مافی, شهیدرضاصداقت پور
حسین_منزوی, هوشنگ_ابتهاج
حسین_منزوی, مجیداحدی
حسین_منزوی, علی_حاتمی
عزت_الله_انتظامی, محمدرضاشجریان
عزت_الله_انتظامی, داوود_رشیدی
عزت_الله_انتظامی, محمدعلی_کشاورز
تهران, شهری_برای_همه
تهران, شورای_پنجم
 شهری_برای_همه, شورای_پنجم
تراکم_فروشی, تغییرکاربری
تراکم_فروشی, بدهی
 تغییرکاربری, بدهی
شهرداری_تهران, بودجه
شهرداری_تهران, مترو
شهرداری_تهران, شهروند
آیین های_فرهنگی, تغییر
آیین های_فرهنگی, بهبود
آیین های_فرهنگی, همایش_طب_سنتی
روش_زندگی, محیط_زندگی
روش_زندگی, نظام_سلامت_شهری
روش_زندگی, شهروند  
بازآفرینی, سبک_زندگی
بازآفرینی, پزشکی_کهن
 سبک_زندگی, پزشکی_کهن
میراث, مدیریت
میراث, راهکار
 مدیریت, راهکار
گلایه مند, نق_زدن
گلایه مند, فرهنگ
گلایه مند, کلانشهر
عصبانی, غمگین
عصبانی, جشن
عصبانی, طبیعت
فرسودگی_اجتماعی, فساد_سیستماتیک
فرسودگی_اجتماعی, اخلاق_حرفه ای
فرسودگی_اجتماعی, هفتمین_همایش_اخلاق_حرفه ای
شهرداری_تهران, هنر_عمومی
شهرداری_تهران, رویکرد_سلیقه ای
شهرداری_تهران, برنامه محوری
دانشگاه_تهران, شورايعالی_شهرسازی
دانشگاه_تهران, افكارعمومی
 شورايعالی_شهرسازی, افكارعمومی
حناچی, تقوی نژاد
حناچی, نامزدهای_شهرداری_تهران
 تقوی نژاد, نامزدهای_شهرداری_تهران
تختی, غلامرضا_تختی
تختی, رادمرد
تختی, پهلوان
علی, برابری 
علی, مردم
علی, ستم دیدگان
کودکان_کار, زباله گرد
کودکان_کار, حقوق_کودک
کودکان_کار, پیمانکار_پسماند
۵خرداد, روزحمایت_ازخانواده_زندانیان
۵خرداد, نسیم_مهربانی
۵خرداد, تیستوسبزانگشتی
شهردوستدارکودک, حق_مردم_برشهر
شهردوستدارکودک, تهران_برای_همه
 حق_مردم_برشهر, تهران_برای_همه
سیدفریدموسوی, بهروزنعمتی
سیدفریدموسوی, زهراساعی
سیدفریدموسوی, زهراسعیدی
دختران_ایران, فوتسال_بانوان
دختران_ایران, قهرمان_فوتسال_آسیا
 فوتسال_بانوان, قهرمان_فوتسال_آسیا
روز_ملی, روز_جهانی
روز_ملی, گرامی داشت
 روز_جهانی, گرامی داشت
زنگ_هفتم, کودکان_کار
زنگ_هفتم, رضا_میرکریمی
زنگ_هفتم, شادمهرراستین
عبدالله_انوار, ریاضی دان
عبدالله_انوار, نسخه پژوه
عبدالله_انوار, ۳فروردین
نوروز, نوروز۹۷
نوروز, نوروز_مبارک
 نوروز۹۷, نوروز_مبارک
بهار, تهران
بهار, نوروز
بهار, nowruz
هدف مندی_بودجه۹۷, شفافیت_بودجه۹۷
هدف مندی_بودجه۹۷, عدالت_بودجه۹۷
 شفافیت_بودجه۹۷, عدالت_بودجه۹۷
هدف مندی_بودجه۹۷, شفافیت_بودجه۹۷
هدف مندی_بودجه۹۷, عدالت_بودجه۹۷
 شفافیت_بودجه۹۷, عدالت_بودجه۹۷
شفاف, حق_بر_شهر
شفاف, طرح_جدید_ترافیک
 حق_بر_شهر, طرح_جدید_ترافیک
نفتکش_سانچی, سانچی
نفتکش_سانچی, تسلیت
 سانچی, تسلیت
نفتکش_سانچی, سانچی
نفتکش_سانچی, تسلیت
 سانچی, تسلیت
نفسم_گرفت, تهران
نفسم_گرفت, مردم
 تهران, مردم
